Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;ISK:%…;örn. 18×500 g;örn. 18 AD;;POS / satış;Fiziki sayım;Otomatik;Otomatik;Otomatik;Tedarikçi / Fatura Adedi / Tarihler
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);BY PATATES;5;1;5;Kilogram;;;;425;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);4'LÜ ENDÜSTRİYEL SÜNGER;5;1;5;PA;;;;195;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);MUHAFAZALI WC FIRÇA METAL;5;1;5;Adet;;;;1290;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);Kivi İthal;4;1;4;Kilogram;;;;800;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);BULAŞIK ELDİVENİ;4;1;4;Adet;;;;156;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);BULAŞIK TELİ TOP TEL;4;1;4;Adet;;;;192,8;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);MUZ İTHAL;3,5;1;3,5;KF;;;;525;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);KIRMIZI SOĞAN;3;1;3;Kilogram;;;;210;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);KIL BİBER ACI;3;1;3;KF;;;;690;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);ARMUT DEVECİ;3;1;3;Kilogram;;;;390;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);İÇTEN ÇEKMELİ HAVLU  6 LI;3;1;3;Paket;;;;1494;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);CİF SPREY TÜM YÜZEYLER 1000ML;3;1;3;Adet;;;;351;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);TAZE SOĞAN;2;1;2;Adet;;;;100;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);KAPYA BİBER;2;1;2;KF;;;;260;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);SARMISAK;2;1;2;Kilogram;;;;600;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);VİLEDA PASPAS YEDEK UÇ PM03;2;1;2;Adet;;;;176;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);VİLEDA HAVLU YEDEK UÇ;2;1;2;Adet;;;;176;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);TUVALET KAĞIDI 72 Lİ;2;1;2;Paket;;;;1048;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);SARIMSAK;1;1;1;Kilogram;;;;350;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);KİVİ İTHAL;1;1;1;Kilogram;;;;200;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);KIL ACI;1;1;1;Kilogram;;;;150;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);Muz ithal;1;1;1;Kilogram;;;;150;;;#DEĞER!;#DEĞER!;#DEĞER!;
HASAN BÖLEK - BOSTAN MANAV;(Şube Belirtilmemiş);Zencefil;1;1;1;Kilogram;;;;300;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);ODA PARFÜMÜ 5 KG KONSANTRE;1;1;1;Adet;;;;568;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;(Şube Belirtilmemiş);DİSPENCER PEÇETE İDEAL;1;1;1;Paket;;;;393,6;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;ÜÇGEN PEYNİR 160X12,5 G;480;1;480;Adet;İskonto Oranı (10);;320 AD;1841,6;;;#DEĞER!;#DEĞER!;#DEĞER!;SÜTAŞ SÜT ÜRÜNLERİ A.Ş. / 3 fatura / 05.01.2026, 14.01.2026, 18.02.2026
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;BAL 120X20 G;240;1;240;Adet;İskonto Oranı (4.69);;120 AD;1600,8;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;ÇİLEK REÇELİ 120X20 G;240;1;240;Adet;İskonto Oranı (2.4);;120 AD;758,4;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;TEREYAĞI 144x10 G;144;1;144;Adet;İskonto Oranı (6.78);;144 AD;928,8;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;AYRAN 200 ML;2500;1;2500;Adet;İskonto Oranı (14);;200 AD;24714;;;#DEĞER!;#DEĞER!;#DEĞER!;SÜTAŞ SÜT ÜRÜNLERİ A.Ş. / 18 fatura / 02.01.2026, 09.01.2026, 13.01.2026, 16.01.2026, 20.01.2026, 23.01.2026, 27.01.2026, 03.02.2026, 06.02.2026, 13.02.2026, 17.02.2026, 20.02.2026, 27.02.2026, 06.03.2026, 10.03.2026, 13.03.2026, 23.03.2026, 24.03.2026
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;KAYMAKSIZ YĞR YY 150 G;680;1;680;Adet;İskonto Oranı (10);;140 AD;6174;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;SÜT YARIM YAĞLI 1 L;456;1;456;Adet;İskonto Oranı (7.93);;120 AD;19476;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;AYRAN 200 ML;280;1;280;Adet;İskonto Oranı (140);;280 AD;2884;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;AYRAN 275 ML;180;1;180;Adet;İskonto Oranı (14);;180 AD;2187;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;SÜT %2,5 YAĞLI 1 L;180;1;180;Adet;İskonto Oranı (5.32);;60 AD;7794;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;KAYMAKSIZ YĞR YY 150 G;140;1;140;Adet;İskonto Oranı (100);;140 AD;1330;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;AYRAN 300 ML;36;1;36;Adet;İskonto Oranı (14);;36 AD;550,8;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;TOST PEYNİRİ DİLİMLİ 1,5 KG (K6);31;1;31;Adet;İskonto Oranı (10);;6 AD;17010,5;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;KAYMAKSIZ YĞR YY KOVA 10 KG ED;31;1;31;Adet;İskonto Oranı (9.65);;2 AD;14864,4;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;LABNE 2750 G;16;1;16;Adet;İskonto Oranı (10);;1 AD;8720;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;SÜZME YĞR 3 KG;5;1;5;Adet;İskonto Oranı (10);;1 AD;1900;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;BURGER PEYNİRİ 1000 G (K5);5;1;5;Adet;İskonto Oranı (60);;5 AD;2175;;;#DEĞER!;#DEĞER!;#DEĞER!;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;CINARLI;KAYMAKSIZ YĞR YY KOVA 10 KG ED;4;1;4;Adet;İskonto Oranı (96.5);;4 AD;1980;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
SÜTAŞ SÜT ÜRÜNLERİ A.Ş.;TOROS;ÜÇGEN PEYNİR 160X12,5 G;320;1;320;Adet;İskonto Oranı (10);;320 AD;1379,2;;;#DEĞER!;#DEĞER!;#DEĞER!;SÜTAŞ SÜT ÜRÜNLERİ A.Ş. / 1 fatura / 28.01.2026
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;HISAR TÜRK KAH. FOLYO 18X500G;67;1;67;Adet;ISK:%13;18×500 g;19 AD;22140,15;;;#DEĞER!;#DEĞER!;#DEĞER!;Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S. / 17 fatura / 06.01.2026, 13.01.2026, 20.01.2026, 27.01.2026, 03.02.2026, 11.02.2026, 17.02.2026, 19.02.2026, 24.02.2026, 03.03.2026, 05.03.2026, 10.03.2026, 17.03.2026
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;HISAR TÜRK KAH. FOLYO 18X500G;20;1;20;Adet;ISK:%5;18×500 g;20 AD;6609;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE INTENSE 12x500g;12;1;12;Adet;;12×500 g;3 AD;11527,13;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE SÜTLÜ 12x1kg;10;1;10;Adet;;;5 AD;6427,96;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE COFFEE CREAMER 12X1 KG;9;1;9;Adet;;;5 AD;3190,43;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE FORTE R&G COFFE 8x500g;8;1;8;Adet;;8×500 g;8 AD;3441,26;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE SICAK ÇIKOLATA 12x1Kg;7;1;7;Adet;;;4 AD;2984,57;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE CAPUCCINOCREAMER 12x1Kg;5;1;5;Adet;;;5 AD;3216,78;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE CLASSIC Tin SR 6x1kg;3;1;3;Adet;ISK:%15;;2 AD;4831,63;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE KAKAO 4x1kg;2;1;2;KL;ISK:%10;;2 KL;7715,66;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE CLASSIC Tin SR 6x1kg;2;1;2;Adet;ISK:%20;;2 AD;3221,09;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;HISAR TÜRK KAH. FOLYO 18X500G;1;1;1;KL;ISK:%13;18×500 g;1 KL;5948,1;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE 1927 BEYAZ DROP 2X10KG;1;1;1;Adet;ISK:%18;;1 AD;6987,93;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE COFFEE-MATE TIN 6x2 KG;1;1;1;Adet;ISK:%15;;1 AD;829,57;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE 1927 SÜTLÜ DROP 2X10KG;1;1;1;Adet;ISK:%18;;1 AD;6987,93;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE 1927 BEYAZ DROP 2X10KG;1;1;1;Adet;ISK:%5;;1 AD;6987,93;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE CLASSIC Tin SR 6x1kg;1;1;1;Adet;ISK:%10;;1 AD;1404,38;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESCAFE CLASSIC Tin SR 6x1kg;1;1;1;Adet;ISK:%5;;1 AD;1404,38;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE 1927 BEYAZ DROP 2X10KG;1;1;1;Adet;ISK:%10;;1 AD;6987,93;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE COFFEE-MATE TIN 6x2 KG;1;1;1;Adet;ISK:%20;;1 AD;829,57;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;1561 Sok. No:97/2 Çınarlı Mah.;NESTLE 1927 SÜTLÜ DROP 2X10KG;1;1;1;Adet;ISK:%5;;1 AD;6987,93;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;HISAR TÜRK KAH. FOLYO 18X500G;54;1;54;Adet;ISK:%5;18×500 g;18 AD;17844,3;;;#DEĞER!;#DEĞER!;#DEĞER!;Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S. / 13 fatura / 12.01.2026, 19.01.2026, 26.01.2026, 02.02.2026, 09.02.2026, 23.02.2026, 09.03.2026, 16.03.2026, 23.03.2026
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;HISAR TÜRK KAH. FOLYO 18X500G;36;1;36;Adet;ISK:%13;18×500 g;18 AD;11896,2;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;NESCAFE SÜTLÜ 12x1kg;33;1;33;Adet;;;5 AD;21662,24;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;NESTLE SICAK ÇIKOLATA 12x1Kg;6;1;6;Adet;;;1 AD;2558,22;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;NESTLE CAPUCCINOCREAMER 12x1Kg;3;1;3;Adet;;;1 AD;1930,08;;;#DEĞER!;#DEĞER!;#DEĞER!;
Aytas Gida ve Ihtiyaç Maddeleri Tarim Ticaret ve Sanayi A.S.;ATILLA;NESCAFE INTENSE 12x500g;2;1;2;Adet;;12×500 g;1 AD;1921,18;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
SADIKAGA GIDA SADIK  BAHATTIN KIZILDAG;ABACI;DON PS CITIR BONFILE PARCALARI (500GR*8);664;1;664;Adet;;;;88200;;;#DEĞER!;#DEĞER!;#DEĞER!;SADIKAGA GIDA SADIK  BAHATTIN KIZILDAG / 19 fatura / 03.01.2026, 05.01.2026, 15.01.2026, 17.01.2026, 20.01.2026, 23.01.2026, 26.01.2026, 29.01.2026, 02.02.2026, 05.02.2026, 16.02.2026, 21.02.2026, 23.02.2026, 04.03.2026, 09.03.2026, 10.03.2026, 13.03.2026, 24.03.2026, 25.03.2026
SADIKAGA GIDA SADIK  BAHATTIN KIZILDAG;ABACI;GEDIK PL. KOKT. SOSİS (1KG*8);480;1;480;Kilogram;;;;59856;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;4'LÜ ENDÜSTRİYEL SÜNGER;3;1;3;PA;;;;117;;;#DEĞER!;#DEĞER!;#DEĞER!;AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ. / 1 fatura / 04.03.2026
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;24*24 PEÇETE;3;1;3;Paket;;;;1374;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;İÇTEN ÇEKMELİ HAVLU  6 LI;3;1;3;Paket;;;;1494;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;VENTURA RİNSE (End.Bul.Mak.Parlatıcı/Durul.Mad.)21KG.;2;1;2;CA;;;;1856,8;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;VENTURA FRESH M (Genel Temizlik Mad.)20 KG.;1;1;1;CA;;;;598;;;#DEĞER!;#DEĞER!;#DEĞER!;
AL-FI TEMİZLİK ÜRÜNLER SAN TİC. LTD.ŞTİ.;ABACI;ÇÖP TORBASI JUMBO DÖKK SİYAH 80*110;1;1;1;Paket;;;;1648;;;#DEĞER!;#DEĞER!;#DEĞER!;
Tedarikçi (VKN Klasör);Şube / Sevk;Malzeme Adı;Koli;Koli İçi Adet;Toplam Adet (Alınan);Birim;İskonto;Paket (gramaj);Miktar (etiket);Toplam Tutar (₺);Satılan Miktar;Sayılan Adet;Fark (Alınan − Satılan);Durum;Sayım farkı (Sayılan − Alınan);Tedarikçi Kaynak Özeti (Sağlama)
;;;;;;;;;;;;;;;;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;4 OZ BARDAK;20;1;20;Adet;;;;420;;;#DEĞER!;#DEĞER!;#DEĞER!;NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ. / 4 fatura / 07.01.2026, 05.02.2026, 19.02.2026, 07.03.2026
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;ÇÖP TORBASI MİNİ;10;1;10;Adet;;;;147,5;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;TBT-JUMBO-DEMLIK 30 GR OF (30ADET);8;1;8;Adet;;;;2864;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;JUMBO ÇÖP TORBASI ADET;6;1;6;Adet;;;;177;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;KESME ŞEKER ADET;4;1;4;Adet;;;;156;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;TERMAL POS RULOSU;2;1;2;Adet;;;;148;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;PLASTIK KAŞIK;2;1;2;Adet;;;;98;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;FROZEN PIPET;2;1;2;Adet;;;;47,6;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;NAYLON TORBA;1;1;1;PA;;;;79;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;KARIŞTIRICI;1;1;1;Adet;;;;56;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;SİYAH HASPET MUAYENE ELDİVENİ 100 LÜ*20 PK. SMOLL;1;1;1;Adet;;;;146;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;GENEL TEMIZLIK 5 KG;1;1;1;Adet;;;;119;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;BULAŞIK ELDİVENİ BEYBI;1;1;1;Adet;;;;29;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;MIKROFIBER BEZ;1;1;1;Adet;;;;26;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;NAR TEKLI SARMA ŞEKER 4 KG;1;1;1;Paket;;;;259;;;#DEĞER!;#DEĞER!;#DEĞER!;
NURGÜN KARDEŞLER GIDA SAN. VE TİC. LTD. ŞTİ.;ADILE;ERSAL JUMBO ÇÖP TORBASI 400 GR  KOLİ;1;1;1;Paket;;;;489;;;#DEĞER!;#DEĞER!;#DEĞER!;
