id,barcode,product_name,category,unit,purchase_price,unit_price,current_stock,created_at,stok_kodu
7c7add69-f71b-4745-9e0f-852335d684b1,,İRİ NOHUT MEKSİKA 10 MM,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:59.163257+00,st0000085
7d098c8a-0afd-4c26-bf20-6ca0070105b9,,PEKMEZCİ SİGARA BÖREĞİ (KALEM),Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:49.45676+00,st0000009
7d858e6a-3ce7-43a8-b92f-9169d1aea1e3,8697480161561,HAMBURGER EKMEĞİ BÜFE TİP 6*85 GR,Hammadde,PAKET,0.00,0.00,0,2026-03-15 21:29:18.319106+00,st0000432
7daa046c-4ce8-4be2-be6e-fa9073a7f794,,CLASSSİC VANİLYA,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:02.320409+00,ST00091
7e644194-d446-4471-884a-dfab3fc09c9e,8697480160670,SANDVİÇ EKMEĞİ BÜFE TİP 6*65 GR,Hammadde,PAKET,0.00,0.00,0,2026-03-15 21:29:17.974383+00,st0000431
7e783a03-fac6-43a6-ad26-a38de219a772,,PEYNİRLİ BÖREK,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:16.821652+00,ST00402
7ebddbdc-50f6-40b1-9902-503614983245,8690767670145,SÜZME YOĞURT,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:20.355687+00,st0000442
7f5a8bdd-57a0-4305-b76a-e64e2c52bb12,,YAPRAK SARMA,ÇINARLI MENÜ,KİLOGRAM,0.00,0.00,0,2026-03-15 21:28:30.00122+00,ST00339
7fda6023-034f-4ad6-943d-d342faabde80,8683574140253,NAR EKŞİLİ SOS,Hammadde,LİTRE,0.00,0.00,0,2026-03-15 21:29:24.080437+00,st0000189
810bd64e-e4a3-4d56-b718-a599cfc8df01,,YUFKA,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:30:38.944144+00,ST00401
8169bcdd-dca4-4c72-9400-eed71d404086,,CURVİES ORGİNAL 170 GR CİPS,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:02.897757+00,ST00268
81d86671-9610-43a1-a5f0-5921b1f8c729,,-ELMALI KURABİYE,MUTLULUK KAHVESİ MENÜ,ADET,0.00,0.00,0,2026-03-15 21:31:15.326864+00,ST00284
8220d1ff-c5e9-4483-990e-56539453d3c1,,FUSE TEA LİMON,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:02.66078+00,ST00122
823b1ce9-7cb3-48f4-aa4e-c1d0124a7d5a,,KAYMAKSIZ YĞR YY 150 GR,nan,ADET,0.00,0.00,0,2026-03-15 21:28:04.29549+00,ST00205
827057de-4a5e-4f4f-a59f-80824b3fc259,,TABAK KAHVALTI MENÜ 1,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:34.567755+00,ST00358
82fe0387-8ec2-4a60-be1c-84245f5d4eb4,,TİRAMİSU,MUTLULUK KAHVESİ MENÜ,ADET,0.00,0.00,0,2026-03-15 21:31:14.650072+00,ST00398
831404db-51cd-47ef-bcae-3110625adc8c,99369-699-1515,SUB KASE,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:43.64695+00,st0000164
8389b35c-25f3-4d5a-82c5-00c1b3f9a417,,ŞEFTALİ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:46.346418+00,st0000339
83a628d1-96ad-46f0-90f0-5036321f9d32,8008698024065,PAN BLANCO 250 GR DİLİMLİ EKMEK,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:01.170605+00,ST00262
83a80865-8e8c-4b81-a63b-1457be3a3dc0,,POŞET KARABİBER MİNİ,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:29:52.251187+00,st0000018
83abb131-ce90-48cf-8a8f-84c08eef7a35,,MUFFIN PİŞİRME KABI 24LÜ 50X43CM,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:24.561064+00,st0000294
8415f9a6-6e39-4d62-bbb0-b400e102714c,,PET KAPSÜL 44*35 50 ADET,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:23.864033+00,st0000292
847cb7f2-d479-4a63-81d5-4f512689fa2f,,FESLEĞEN,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:29:35.721998+00,st0000307
8499cce1-4e42-4fc5-8f21-22d1b2c14e54,,CDO PANTHEON CILEK 5.5 LT,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:31.782557+00,st0000428
849a1cad-a549-48c2-8e92-0f2b24e173dd,,FUAR PATSO,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:12.849243+00,ST00188
84d37a1d-3e84-4bab-be5f-9e898f1d2720,,ELMALI KURABİYE HARCI,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:34.807356+00,ST00290
85105c41-fc0b-4053-acb1-0fcd7372e5ba,,MENÜ 2 ŞARAPLI,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:33.488738+00,ST00355
8528e654-3008-4d15-8e06-c58b7a4d118a,,CORNETTO MARAŞ ÜSÜLÜ,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:01.613099+00,ST00089
857f2f8f-3028-48c5-b7f1-24db40ee007c,,TEKLİ PİŞİ,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:06.331467+00,ST00279
85f991d0-2455-4195-ac42-84397dbdb906,,KAĞITLI PİPET,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:28.308579+00,st0000209
8604a26d-c603-46aa-9719-74367acd6301,,S.FRESH FINEFOOD ISPANAK 10 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:05.090444+00,st0000116
87086530-416e-457e-8807-468aecd71126,,KREMALI MANTARLI PENNE,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:46.483035+00,ST00044
871b7ec5-75cb-4941-95a5-22f59a0d8a54,,VENTURA GRİLL FIRIN TEM.MAD. 5 KG,Temizlik Ürünü,ADET,0.00,0.00,0,2026-03-15 21:31:50.467658+00,st0000238
8732945e-07f1-4d41-8df8-ad11219be7ab,,BADEM (ÇEREZ),ÇINARLI MENÜ,KİLOGRAM,0.00,0.00,0,2026-03-15 21:28:24.010252+00,ST00323
873b6ebd-0988-48dc-ab14-bf246154cdb2,5000112664683,FUTEA MAN-ANNS KUTU 330ML,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:48.930851+00,st0000346
8771054e-a45d-4bce-ad72-3a7d92bac5a5,,İLAVE ÜRÜN PATATES,AYAKÜSTÜ KONAK MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:14.469906+00,ST00163
87dc6b96-c2da-4db6-b364-1429165f1354,,CAPPY PALPY PORTAKAL PET 330ML,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:30:57.5315+00,st0000352
881602e5-c2d1-4e52-b1a5-36709d816c22,,FINDIK FİLE 1 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:32.622763+00,st0000288
887139a1-297e-419b-a121-b4507ff3d0e7,5999885485314,CIVITA 450 GR FUSILLI MAKARNA,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:01.87025+00,ST00264
88cedac2-d7e2-4a7d-ab95-394b67c6a44c,5000112664515,DAMLA SU PET 500 ML,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:50.358126+00,st0000351
88f92c05-a4cd-4bd7-ba17-7e5952e60939,,ALGİDA VOLKANO,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:11.460889+00,ST00179
8976ca4b-fc31-4346-8fdc-a6422db038a8,,KETÇAP POŞET 10 GR,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:44.715624+00,st0000150
897f9245-0068-4a7a-81b3-2ed879548404,,MAYDONOZ,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:29:34.320632+00,st0000302
89e88b4a-dfd7-4a47-aac8-6f5e70549521,,FUSE TEA KARPUZ,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:02.995014+00,ST00123
8a28439d-6416-418a-b0dc-ea61582a9287,,TAM YAĞLI SÜT 1 LT,Hammadde,LİTRE,0.00,0.00,0,2026-03-15 21:29:25.091769+00,st0000192
8a5c146b-39b3-4f45-986c-d8b0edb1b0ab,,FUAR COCA COLA,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:56.158296+00,ST00193
8b30e400-6a7a-4f53-bb5d-5512714b9406,,CAPPY ATOM,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:04.744355+00,ST00128
8b64c3e6-679d-4029-a77a-6197d3afbca4,,DAMACANA SU 1 LT,Hammadde,LİTRE,0.00,0.00,0,2026-03-15 21:29:12.224433+00,ST00198
8b6f8fce-16c9-4ae9-bb70-e7291bf5a9c3,8691591001181,PUDRA ŞEKERİ DÖKME,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:55.722162+00,st0000062
8b914840-fd92-4336-8626-dbc39ca451c5,,TERMAL POS RULOSU,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:19.401712+00,st0000465
8bac8c61-b4e4-42d4-bd81-7c30c40905e6,8697430889026,DÖKME MAKARNA,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:13.411623+00,st0000165
8be9fe78-7c96-4db8-89e7-626e9b425892,,MENÜ 2 ALKOLLÜ,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:32.776498+00,ST00350
8c21bed4-feb8-4e92-b7f5-4729ffb29c12,8682416392706,KREMA,Hammadde,LİTRE,0.00,0.00,0,2026-03-15 21:29:48.773399+00,st0000002
8c423607-d7c1-46fa-9b06-f2d085837ddb,,TUKAŞ MAYONEZ BÜFE 650 GR,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:33.847608+00,st0000213
8c8088f1-915b-45a7-9c5a-c69f9ef2d4dd,,SILVER 9*9 PATATES 12*5,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:22.039753+00,st0000451
8d1e24bc-a352-4cba-8e7f-fafca55c3596,,KURU PASTA ADET,MUTLULUK KAHVESİ MENÜ,ADET,0.00,0.00,0,2026-03-15 21:31:09.198998+00,ST00019
8d2e047e-3816-4f42-a941-798466982e02,,KAHVALTI,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:56.064724+00,ST00073
8d4fd3fc-708e-489c-b1a3-7194a1ecd074,,NESCAFE CLASSİC,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:40.305301+00,ST00413
8d5a5d75-338b-434e-9099-e007dae2dc8d,,ROLL EKMEĞİ SADE 40 GR,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:29:17.311104+00,st0000429
8d5c6368-9b76-44f1-9fdc-12e82387468b,,MAX GOKKUSAGI PROMO,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:28.013097+00,st0000417
8dcd94fa-d055-4cfe-b502-1b1ca460d2a6,8697464093932,ÇAMAŞIR SUYU,Temizlik Ürünü,KİLOGRAM,0.00,0.00,0,2026-03-15 21:31:44.994294+00,st0000207
8ec388be-d785-428b-991b-fa0d2ce4ff51,,PRİL 4 KG,Temizlik Ürünü,KİLOGRAM,0.00,0.00,0,2026-03-15 21:31:46.726028+00,st0000068
8f28c902-1828-4d14-9270-3b47b7b90e9b,,PANDİSPANYA,nan,ADET,0.00,0.00,0,2026-03-15 21:28:07.356932+00,ST00403
8f302f85-0ce5-43ae-ab44-0b82b94a5017,,TİRAMİSU CUP,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:07.70763+00,ST00298
8fe2d5cc-87c1-4217-bd21-707e48684810,8697464662138,8 OZ BARDAK,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:37.49057+00,st0000051
904cee7c-3783-40e6-bf34-352abe8bef3d,,LIPTON IHLAMUR ÇAY 12 AD,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:45.160481+00,st0000106
90741d02-2b24-477d-a1e3-3bf9885f8e8d,,ÇAY,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:06.471233+00,ST00020
908b10cc-4ac5-44ea-9cae-0d03ef2b4e32,,CEVİZ İÇİ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:55.383197+00,st0000061
90923d2b-01d7-4dd1-bdf8-59fba8848cc7,,ÇİLEK,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:43.256443+00,st0000330
90b8a149-28ae-46e2-bf3f-a1b193377a53,,MANDALİNA,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:42.577986+00,st0000328
90cdb9e3-c66a-46db-8aa7-69b853d12b81,8690632021010,NESTLE SICAK ÇİKOLATA 12X1KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:47.380295+00,st0000274
90d67061-8d2d-4901-b038-6cf9b6602dbb,,KEDİ DİLİ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:31.032219+00,ST00296
90e7fd94-02c4-4b3f-89f8-55b734b90e1d,,VENTURA CONTRA 5 KG,Temizlik Ürünü,ADET,0.00,0.00,0,2026-03-15 21:31:55.266339+00,st0000249
9101a42b-f6af-42d1-85d1-30beef7472cc,,CDO PANTHEON KARAMEL 5.5LT,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:16.268021+00,st0000460
910ca872-eeff-4756-be3a-e94c1d093f0a,,TÜRK KAHVESİ ORTA,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:05.77278+00,ST00131
912eb03f-da7b-4cd7-95e0-6123096f6ceb,,CORNETTO ÇİKOLATA,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:59.520642+00,ST00083
915cc042-ce90-4a60-a321-1e3103733728,,İLAVE ÜRÜN KOKTEYL SOSİS,MUTLULUK KAHVESİ MENÜ,ADET,0.00,0.00,0,2026-03-15 21:31:13.623621+00,ST00165
918b34cc-6c8c-48fd-9706-be3b2b7cc0c1,8695855500816,GARSON KATLAMA PEÇETE 33-31,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:38.493144+00,st0000067
918d00ea-5ef4-404b-85d1-05a7f540e880,,CAPPY KRSIK SLEEK KUTU 330ML 12'Lİ,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:52.395966+00,st0000358
9192050e-7923-4996-8e2d-5e79d3c3b180,,SIVI SABUN 1 LT,Temizlik Ürünü,LİTRE,0.00,0.00,0,2026-03-15 21:31:56.957943+00,st0000252
91d67ef6-f605-40a4-96bb-227b1c503150,8690632021027,NESTLE CAPUCCINOCREAMER 12X1KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:46.684777+00,st0000272
927ad80e-5976-4c74-a367-00df78ffd9d3,,PATATES,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:42.242232+00,st0000327
92d7efd1-8918-44af-b1ff-fa3515f718dc,,FUAR ÇITIR TAVUKLU PATAT,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:13.535369+00,ST00190
92e1339c-6898-4a66-aa5e-1f7d238901a3,8697422941220,GEDİK PL. KOKT. SOSİS 1KG*8,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:21.368788+00,st0000448
932cb1f0-cbeb-4723-b803-6f53d955b0dd,,NOGGER,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:03.397375+00,ST00094
9385781a-eb23-4af6-9f05-3e39056aad97,8695424801450,ALÜMİNYUM 2 GÖZLÜ KASE + KAPAK,Sarf Malzeme,PAKET,0.00,0.00,0,2026-03-15 21:31:38.840961+00,st0000064
94288dc8-150a-4801-a28a-13b598e7244e,,ROKA,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:30:32.075367+00,ST00304
94e053df-5c4e-431f-9b70-3418c42c73fe,8691009320057,OVA UN,Hammadde,KG,0.00,0.00,0,2026-03-15 21:30:22.089382+00,st0000020
9547629d-0e73-4c61-98f7-3b8ddbb69826,,PET KAPSÜL 38*30 50 ADET,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:24.222644+00,st0000293
95478417-6c8b-443d-abb7-fe32cd050672,,ALGIDA KLASİK STİCK VANİLYA,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:22.476616+00,st0000401
95c47863-3675-43a3-a79c-c69481d89091,,NESCAFE 2IN1 12 56X10G,İçecek,ADET,0.00,0.00,0,2026-03-15 21:30:47.930376+00,st0000279
95d7db23-3d2e-4ee3-b5a8-eb146fe93169,,ÇİKOLATA SOS,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:30:35.152866+00,ST00291
9606971a-8868-4ca9-a4ac-ccf19df8349c,,ARAP SABUNU KATI,Temizlik Ürünü,KİLOGRAM,0.00,0.00,0,2026-03-15 21:31:53.233764+00,st0000259
96256244-9cc5-47a1-9955-5f8174544e26,,ÇAY BARDAĞI,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:18.715295+00,st0000471
964dad79-1b78-4cb9-bb5a-3c5132c3210d,8692259002618,FINEFOOD ISPANAK 10 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:24.873704+00,st0000029
97050252-8440-481b-9a9a-76453db80506,,TAVUK BUT,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:16.980361+00,st0000385
971052ba-63ba-44e9-b448-b6b184f11cac,,CDO PANTHEON KARADUT 5.5LT,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:08.745358+00,ST00203
974d7d3a-781b-49d0-a337-7e2d32d12bf3,,TBT-JUMBO DEMLİK 30 GR OFÇAY,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:00.906664+00,st0000092
97868c9b-a767-461c-ab8e-fa93a3e0329b,,KÖZ BİBERLİ SOS,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:22.635447+00,ST00319
9827d55f-8e07-4f55-b126-5f001b2795df,,ERİŞTE MAKARNA,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:41.708864+00,ST00391
983e9579-f7b1-418b-9d44-88b8f4e283af,,ETİ CRAX,ATIŞTIRMALIK,ADET,0.00,0.00,0,2026-03-15 21:28:09.728575+00,ST00112
98554b0e-6bd2-4e4c-b121-a6cb0502a177,,KABUK TARÇIN,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:09.203987+00,st0000143
98ac675f-351d-4f74-abf2-98fc01a586a3,,COCA COLA,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:30:57.878266+00,ST00026
99291e7a-af16-4ab4-b242-e9494eadc88a,,MARAŞ CUP,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:03.051539+00,ST00093
993b4e89-ed8b-496f-bcd3-90e2a99d6c67,,BROWNI ÇİKOLATA FINDIK KEK 40 GR,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:39.605258+00,st0000377
99680488-e5da-4c3f-afff-268ba635dac7,,CACIK,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:44.401459+00,ST00226
998b3543-5e1c-49d7-a676-acf6f9c9b27b,,MAGNUM UTOPHIA KARAMEL BADEM,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:26.297764+00,st0000412
99ced4c7-0b2f-4eea-84f2-3c5aa2184cd3,,TANE MISIR KONS 340 GR,Yiyecek,KİLOGRAM,0.00,0.00,0,2026-03-15 21:32:33.159096+00,st0000221
99d2ebcb-ead8-4d01-b8b8-9d45ccd1f591,,KAJU (ÇEREZ),ÇINARLI MENÜ,KİLOGRAM,0.00,0.00,0,2026-03-15 21:28:24.817915+00,ST00325
99ff7480-0dfb-4b69-9786-1dc2321dab8d,,FINDIKLI YUVARLAK KURABİYE,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:21.281961+00,ST00315
9a9695c7-e89e-45b1-8eeb-c5b7206da32d,5449000046048,CAPPY KARIŞIK,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:04.061628+00,ST00126
9b1d19a6-a994-418d-8690-1b2b475bdc17,,İLAVE ÜRÜN KALEM BÖREĞİ,AYAKÜSTÜ KONAK MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:13.790972+00,ST00161
9b28cb6f-680b-4b90-bc13-acf90e43be0c,18699303302479,KARTON ÇORBA KASE 16 OZ,Sarf Malzeme,KOLİ,0.00,0.00,0,2026-03-15 21:31:36.14444+00,st0000047
9b66759b-2d74-4162-8e76-8845a1abb64b,,SANDIVIÇ KAĞIT HAMUR,Sarf Malzeme,KİLOGRAM,0.00,0.00,0,2026-03-15 21:31:33.391988+00,st0000039
9b76b46d-5867-49bf-88ad-b373ff4369c9,8696362821111,TEK KULLANIMLIK MAYONEZ,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:46.063944+00,st0000053
9c20295b-140d-42c2-910f-acf430255f1c,8690579300094,FİYONK MAKARNA 5 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:00.556835+00,st0000091
9da3eb79-dc09-4c9b-9e0f-5348f4ec5e71,,EZİNE BEYAZ PEYNİR KG VAKUM,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:29.533054+00,st0000234
9df2ed1f-cc59-4869-9a16-804f666ac2c6,,FRİGOLA,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:03.736801+00,ST00095
9e2431b0-e667-4c93-b9ee-50addcf6e49c,,KAKAOLU CUPCAKE,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:28.982256+00,ST00246
9e2b64b9-3260-4991-b23e-be09bbba480f,6056-134548-86,SIZDIRMAZ KAP 250 GR,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:35.426389+00,st0000045
9e680f66-d8fa-42bd-b569-3f93e4f2f2e0,,MEYVELİ SODA,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:01.263568+00,ST00034
9ef528a7-e705-47af-b21f-3b49fa1c0a11,,ÇERY DOMATES,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:38.143747+00,st0000314
9f17b3bf-293d-4aed-9288-c4bb76c1640a,,LOR PEYNİRİ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:14.237632+00,ST00184
9f3a15f0-aa2a-4bdd-9824-c87fe6b5245d,,DEREOTU,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:30:14.462508+00,st0000172
9f7509a3-4374-495c-8538-7e0190bee383,8690642105106,PASTACI KREMASI,Hammadde,ADET,0.00,0.00,0,2026-03-15 21:30:35.843754+00,ST00293
9fc86262-3c54-48c0-805f-66424cbe3839,,TÜRK KAHVESİ ŞEKERLİ,MUTLULUK KAHVESİ İÇECEK,ADET,0.00,0.00,0,2026-03-15 21:31:06.12402+00,ST00132
9fdce5d4-683a-4858-a1f8-4d224e69e6a7,,MENÜ 1 ALKOLSÜZ (100 KİŞİ),ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:31.407252+00,ST00334
a0144d18-5f8b-4b71-a82d-7aa256aa62d2,8681705100091,GLÜTENSİZ ADA TUZLU KRAKER,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:04.968006+00,ST00274
a0180b71-7715-4cf8-81f5-ea013d329798,,TOST PEYNİRİ DİLİMLİ 2 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:30:08.151979+00,st0000138
a051adf2-669c-40ab-b555-4f01990f3acc,,OMO MATİK 10 KG,Temizlik Ürünü,KİLOGRAM,0.00,0.00,0,2026-03-15 21:31:46.382087+00,st0000114
a07c9c14-00d7-48df-914b-51c30b76d945,8680690350122,KILIÇ KÜRDAN,Sarf Malzeme,ADET,0.00,0.00,0,2026-03-15 21:31:41.573062+00,st0000128
a1230677-b27a-493e-b636-d630d3cbd39b,,TOPKEK MEY. BSZ 40GX24 TV,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:35.214083+00,st0000364
a1281352-d876-4d14-9332-1776838fcf40,,ÇITIR TAVUKLU PATAT,AYAKÜSTÜ KONAK MENÜ,ADET,0.00,0.00,0,2026-03-15 21:28:12.42263+00,ST00037
a2135078-41a9-451e-a2db-1d459a0255f6,086905271011550732607302,BURGER BÜFE 90 GR,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:30.225031+00,st0000281
a25ba851-3ee8-41c9-92bb-9f6e645a85fe,,BROWNİ INTENSE KAKAOLU,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:35.892555+00,st0000366
a27171e3-a84a-4d78-acd4-5939b940542a,,MAGNUM CLASSİC,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:04.763956+00,ST00098
a28bd794-112c-4aaa-9999-75a8421da138,,ARMUT,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:39.184021+00,st0000318
a2a3279e-2a32-4df7-9c7c-ad07a88a488a,,FO MEYVE PÜRESİ FROZEN AHUDUDU,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:26.439097+00,st0000216
a2d1f8ac-786f-443a-9c79-f13f91c94b7c,,KARPUZ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:21.710449+00,st0000450
a2e1fea4-9663-4768-a809-e58f02d38447,,HEINZ KETÇAP P.P SACHET,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:41.620133+00,st0000006
a342e4e8-01c8-4065-90d8-1bfe40813544,,NAYLON TORBA,Sarf Malzeme,PAKET,0.00,0.00,0,2026-03-15 21:31:34.414112+00,st0000042
a3552ab5-c6fb-4109-966f-8a5d51f455d4,,CHOCOTTİ 70 GR,Yiyecek,ADET,0.00,0.00,0,2026-03-15 21:32:03.237196+00,ST00269
a37ee80f-068e-4741-8268-a618fa135866,8690632761602,NESCAFE SÜTLÜ 12X1KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:47.030272+00,st0000273
a3c15288-7150-47a5-8260-c5c32b54d4bb,,ETİ CANGA,ATIŞTIRMALIK,ADET,0.00,0.00,0,2026-03-15 21:28:09.392722+00,ST00111
a3cc178e-1e04-4673-aee0-4bb32dd24c7f,8690629436742,DR OETKER VANILYA 1 KG,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:57.77887+00,st0000079
a40ba86b-cdf8-4d36-b240-248210a4446b,,MAGNUM BEYAZ,ÇINARLI MENÜ,ADET,0.00,0.00,0,2026-03-15 21:29:04.080657+00,ST00096
a467360c-a288-4741-8887-80aa21a0db0d,,PASPAS KOVA+KEP EKOSET,Temizlik Ürünü,ADET,0.00,0.00,0,2026-03-15 21:31:58.053647+00,ST00230
a4858aeb-7ee3-4144-823d-e6f6940ae08f,,KIRMIZI MERCİMEK YERLİ,Hammadde,KİLOGRAM,0.00,0.00,0,2026-03-15 21:29:54.699891+00,st0000059
a4cf0d5f-424f-4499-b84a-3253a231cd8b,,HAZIR DOMATES SOS,Hammadde,LİTRE,0.00,0.00,0,2026-03-15 21:29:08.830098+00,ST00228
